n, mse
10, 34.21600452068012
10, 1.0893082619340257
10, 0.7303157067845157
10, 295.8351700530221
100, 0.4321314171112499
100, 0.7950513435039155
100, 0.8720301428466588
100, 2.984349856034007
100, 0.48808946293294253
100, 0.4723882287634984
100, 0.2824987909475665
100, 0.5316021152448189
100, 4.903762429461977
100, 0.3508695809775674
100, 0.535374643857986
100, 0.3356025355212696
100, 0.6685283329660464
100, 0.24543526340270808
100, 0.9510057213367127
100, 2.558690769038918
100, 0.10969796691230824
100, 0.6546137950856118
100, 0.2783261303655661
100, 0.7895467084226203
100, 0.5849319895765505
100, 0.4793193355463325
100, 0.38112916731405977
100, 0.658664814602901
100, 0.374489146937737
100, 1.4346770392733852
100, 0.18552740897873043
100, 0.9039562133426434
100, 0.30170818528184384
100, 0.3029390758455756
100, 0.28036937380121596
100, 0.47814739005306695
100, 0.5626675031992856
100, 6.413953939380636
100, 0.18041946118639168
100, 0.3868193774422584
100, 0.5350530638116491
100, 0.6496657563134727
100, 0.29841169138560125
100, 0.5116647009768271
100, 0.34380551774505946
100, 0.320341019102511
100, 1.6757300774558335
100, 0.7469204517427224
100, 0.34250208079391714
100, 0.4071270589578318
100, 0.42066303852585707
100, 0.4190906647928605
100, 0.7335002375253146
100, 2.0597848277044615
100, 0.3089898957164986
100, 2.0020529723362355
100, 0.3981650467321031
100, 0.3189844843326061
100, 0.34492104304237503
100, 0.38250905172344024
100, 3.6647769853585417
100, 3.5325176337043134
100, 1.151813527980011
100, 0.3019629312046742
100, 1.035143882465197
100, 1.9928968456242473
100, 0.4480362014361205
100, 0.45510998357765986
100, 0.7281438377119198
100, 0.8587868488959763
100, 0.5335745101550848
100, 0.5138762955927335
100, 0.22657876828017928
100, 3.689180827881124
100, 0.41106272056350496
100, 0.8373914707840768
100, 0.06733936304621939
100, 0.47443629989049924
100, 0.8734653341252813
100, 0.9267390804491612
100, 0.5075295033900411
100, 0.14908421665555555
100, 0.48543602827228394
100, 0.6355937935450795
100, 0.6609111811357588
100, 0.2854019410876492
100, 1.9663544188436333
100, 0.6633517444246431
100, 0.420952382964981
100, 0.6007368941907922
100, 0.3381169456475789
100, 0.344104389966013
100, 1.9275050289093325
100, 0.460160975763662
100, 0.22764398728056542
100, 0.4959957804857261
100, 0.18883317463210791
100, 0.9383990642215985
100, 0.41269350480314343
100, 0.2200003968532092
100, 0.537304575768356
100, 0.49985465252560923
100, 0.6086012342960695
100, 0.4188727499423014
1000, 0.3839734967862933
1000, 0.5984552706672168
1000, 0.5340677551025397
1000, 0.3213174036328883
1000, 0.35791261242107936
1000, 0.4501048308424154
1000, 0.4224746799214884
1000, 0.43312024403277716
1000, 0.39339141564046487
1000, 0.5029934449920411
1000, 0.33974305832333884
1000, 0.5384416964080407
1000, 0.471666980013416
1000, 0.34633974945249557
1000, 0.4241700425011325
1000, 0.8210222415718085
1000, 0.3073586703941681
1000, 0.47042974556666795
1000, 0.3742941194841815
1000, 0.49929604800559413
1000, 0.47201005847699057
1000, 0.28466095842273303
1000, 0.4485039128840548
1000, 0.4926933430390651
1000, 0.4736937280191995
1000, 0.4939470706487932
1000, 0.39057545065953436
1000, 0.38722522229703016
1000, 0.51125895505368
1000, 0.333751140979957
1000, 0.3579720832311393
1000, 0.4177671197854453
1000, 0.38054337673489186
1000, 0.47383879630749737
1000, 0.3652205578514795
1000, 0.3354927925371554
1000, 0.3815157179469138
1000, 0.3830457863726291
1000, 0.45874230732426696
1000, 0.4535170464965769
1000, 0.38269929438781525
1000, 0.41682700256118776
1000, 0.30292513583267766
1000, 0.4414086886808968
1000, 0.3304584072983027
1000, 0.4946892431135479
1000, 0.42235185795932495
1000, 0.628389889679665
1000, 0.41158722416321913
1000, 0.6840398472088792
1000, 0.4638847431608305
1000, 0.3127515678090157
1000, 0.3587784126062288
1000, 0.41204954808309535
1000, 0.3890496071541037
1000, 0.5427935922801906
1000, 0.5006460966455588
1000, 0.4343102343736824
1000, 0.43592471479286415
1000, 0.4208588610206883
1000, 0.5851096896616421
1000, 0.4251581252420138
1000, 0.39275461454984856
1000, 0.35074214063343306
1000, 0.48265770259946067
1000, 0.5101455546188916
1000, 0.3284248816520278
1000, 0.44618774411250434
1000, 0.4714581530988092
1000, 0.6884109795458437
1000, 0.36301845504481023
1000, 0.3441577036322855
1000, 0.46450317806660896
1000, 0.4569403637113777
1000, 0.5154561747501012
1000, 0.7197797693172205
1000, 0.449544021114478
1000, 0.3989941561429535
1000, 0.5162677301976761
1000, 0.42398761089688863
1000, 0.4726423472791268
1000, 0.3417035318902709
1000, 0.39824221783376734
1000, 0.4039033118727541
1000, 0.35776021300977023
1000, 0.419614696047619
1000, 0.39500648983365033
1000, 0.442883130362177
1000, 0.4154723212799709
1000, 0.44991135464236764
1000, 0.37267182081665007
1000, 0.4362801675723293
1000, 0.4983947104263403
1000, 0.44974777833765883
1000, 0.45900361984580274
1000, 0.3855465310319591
1000, 0.40750289511176463
1000, 0.45127975012882643
1000, 0.3604380394015466
1000, 0.361969222676651
5000, 0.3955781823320702
5000, 0.407400647645687
5000, 0.3919570097157722
5000, 0.35655063554565447
5000, 0.43401378001064733
5000, 0.38967784316778903
5000, 0.38930878326229024
5000, 0.37010392591420893
5000, 0.4222523069380061
5000, 0.3765245980748179
5000, 0.45543070233956234
5000, 0.3897531656422233
5000, 0.41759073440980116
5000, 0.39287253773133807
5000, 0.3694526546768418
5000, 0.384622974395879
5000, 0.41066428801207255
5000, 0.36624838581617464
5000, 0.4365364521999585
5000, 0.4153224477274159
5000, 0.35459393782977
5000, 0.40522903685607414
5000, 0.4096335219121547
5000, 0.3791016062651571
5000, 0.38627803941265676
5000, 0.43986837384282623
5000, 0.3872671200167331
5000, 0.41727015705762266
5000, 0.39390702416463874
5000, 0.41336991778333104
5000, 0.41637995531307015
5000, 0.39720296834370983
5000, 0.38460088457864816
5000, 0.3455414105633069
5000, 0.4591849675157468
5000, 0.5038606561256628
5000, 0.3736408550883325
5000, 0.3664970841746027
5000, 0.40363130683940257
5000, 0.39317470578967784
5000, 0.3842257784032274
5000, 0.41966378453786046
5000, 0.45850322385756176
5000, 0.39522060932575226
5000, 0.4001017788058987
5000, 0.3876221511597183
5000, 0.3968123608256789
5000, 0.4390310221269518
5000, 0.4657076374838145
5000, 0.44766229839028515
5000, 0.3724516416038979
5000, 0.3934084087469618
5000, 0.3892125081321133
5000, 0.43779544798641157
5000, 0.34780458196923686
5000, 0.3781523673525031
5000, 0.4129943841762522
5000, 0.3483174349371754
5000, 0.4068716229104376
5000, 0.39821415126628734
5000, 0.3977960758142614
5000, 0.39416029193193874
5000, 0.4332234587138462
5000, 0.4565264416544262
5000, 0.39610848131950654
5000, 0.4177600782473212
5000, 0.43146724608849285
5000, 0.4100356209741879
5000, 0.4147840467082441
5000, 0.38565924547318226
5000, 0.38939901504839547
5000, 0.48220000038097544
5000, 0.4097375901677146
5000, 0.3802544723232687
5000, 0.3582371150433135
5000, 0.4156200299926755
5000, 0.3926931461504988
5000, 0.41099037009151485
5000, 0.45222839752443045
5000, 0.38946907365226546
5000, 0.4495781992135761
5000, 0.4256696182211558
5000, 0.367527646353201
5000, 0.3663085841552501
5000, 0.3865420809244532
5000, 0.4327227476424354
5000, 0.4534755360887892
5000, 0.36686849839696867
5000, 0.39693145703562
5000, 0.4436862436066671
5000, 0.3763259008172738
5000, 0.38278535210734677
5000, 0.39713861428088776
5000, 0.4212247826818077
5000, 0.42294492179417775
5000, 0.4004261329683452
5000, 0.4633270958168529
5000, 0.40109895825711034
5000, 0.4604833302659689
5000, 0.422873844191018
10000, 0.40769031440690706
10000, 0.3637878059425259
10000, 0.3854231512983347
10000, 0.40120997245244144
10000, 0.3665979185026473
10000, 0.39913130499263993
10000, 0.3654211557879025
10000, 0.38853068090352594
10000, 0.3875786509046399
10000, 0.41207833376145564
10000, 0.3956990076985666
10000, 0.3754113995123536
10000, 0.3678483021725992
10000, 0.38252604693801256
10000, 0.41423695397891297
10000, 0.37492073048690505
10000, 0.39746880931959194
10000, 0.3807716765512304
10000, 0.3869067380411488
10000, 0.4032630233032064
10000, 0.40296007830082353
10000, 0.39289122586592473
10000, 0.45256867418491104
10000, 0.39872679679465534
10000, 0.3697461675856956
10000, 0.4260799030973393
10000, 0.42765675151461474
10000, 0.3853157265221745
10000, 0.3616363739331501
10000, 0.43109500538400014
10000, 0.3970285405042804
10000, 0.3964775269356506
10000, 0.3905163798623686
10000, 0.3982332724102343
10000, 0.3674802318916605
10000, 0.39974954060070633
10000, 0.37881589460028603
10000, 0.38927014911038826
10000, 0.3788668544762778
10000, 0.39122487342491946
10000, 0.37919808945837397
10000, 0.3936004422417421
10000, 0.37881797292273156
10000, 0.40938333123393206
10000, 0.3899410926064987
10000, 0.3762996241480646
10000, 0.38105218622768927
10000, 0.35736055477372225
10000, 0.388654280755051
10000, 0.40438939213724956
10000, 0.37614298275491803
10000, 0.36821833428446304
10000, 0.3745354674874144
10000, 0.42293047645200477
10000, 0.39546865413932375
10000, 0.3992500398632823
10000, 0.3891731889351565
10000, 0.3967975374950787
10000, 0.38617260396698655
10000, 0.3792193332194104
10000, 0.3914935350041491
10000, 0.3783374544343203
10000, 0.4101319836766701
10000, 0.39913290733397555
10000, 0.4017492747573756
10000, 0.4027493206972845
10000, 0.3811913495109732
10000, 0.39848285460260363
10000, 0.3902874008645222
10000, 0.3671369824872712
10000, 0.38820108427554206
10000, 0.42727011916914603
10000, 0.40006365540840716
10000, 0.41407724617670305
10000, 0.40197299984737467
10000, 0.40313734973194537
10000, 0.4017703300476851
10000, 0.3732772230643167
10000, 0.3698341048246254
10000, 0.4176173277646364
10000, 0.38083232177339016
10000, 0.4036685294724904
10000, 0.4122210735029597
10000, 0.37497996114310783
10000, 0.38936699806462977
10000, 0.41473635306853585
10000, 0.39988596805590315
10000, 0.40199010074865327
10000, 0.42268701124053465
10000, 0.43618751815676104
10000, 0.4004429007912316
10000, 0.40973812019804484
10000, 0.3664168192297831
10000, 0.40017522996832483
10000, 0.42819068336131033
10000, 0.4183727166141584
10000, 0.41432414711514515
10000, 0.389665521993359
10000, 0.39230332792843864
10000, 0.43787213678149844
