n, mse
100, 6.770958973184039
100, 2.7740270420019493
100, 3.160655138751868
100, 2.756312858522331
100, 5.152207296767331
100, 4.674313318509336
100, 2.2705910934108813
100, 4.017580952130022
100, 6.38507554213264
100, 5.747656207028995
100, 6.6811744322755215
100, 3.2157818546786876
100, 3.3348039620605845
100, 7.575447332978389
100, 4.526151742354075
100, 6.192070497080231
100, 5.995084925590821
100, 3.6927125038773525
100, 2.251115168992238
100, 9.373327976367918
100, 2.867974988152694
100, 3.951045971955362
100, 2.4177949330783983
100, 5.69425976801004
1000, 4.465688909282107
1000, 4.535324935110218
1000, 4.508925466654777
1000, 4.480549668585839
1000, 4.218162324599153
1000, 3.5881481921484384
1000, 4.081067778025307
1000, 4.233860650959596
1000, 4.831876096075676
1000, 4.480624333423228
1000, 4.652431958013284
1000, 4.121756487002686
1000, 3.7315587219432893
1000, 4.1147321564743535
1000, 3.81080335279648
1000, 5.197411889391041
1000, 4.7071814645253
1000, 4.943239615518886
1000, 4.697482990692499
1000, 4.653731067514912
1000, 3.581422210854273
1000, 4.323953534923993
1000, 4.275309180175533
1000, 4.378842483246084
1000, 4.866465507680703
1000, 3.8303165369871577
1000, 5.536167580810395
1000, 5.0335586315594405
1000, 3.507842026165637
1000, 3.614904869027528
1000, 3.908060140736917
1000, 4.184371623221782
1000, 4.348941741680551
1000, 4.422554264080357
1000, 3.7936336979435317
1000, 4.844765119175707
1000, 4.322616336521505
1000, 5.263149060635259
1000, 4.145830418366231
1000, 4.271015385343005
1000, 4.762949229712502
1000, 3.9118028041192145
1000, 3.9059335313108683
1000, 3.929837239251092
1000, 4.131532204515926
1000, 4.4530177578874115
1000, 4.423928398018196
1000, 3.8239451609931767
1000, 4.918452022057164
1000, 3.7453078299802165
1000, 4.265331759538399
1000, 4.004471742101462
1000, 4.251406606080215
1000, 3.893061391875351
1000, 4.496489052801297
1000, 4.330647834312023
1000, 3.8731844701394014
1000, 4.251942457993432
1000, 4.531860560725042
1000, 5.00081083211173
1000, 3.5539327058183177
1000, 3.996808726957223
1000, 3.632383094476253
1000, 4.80642154673215
1000, 4.02920255160635
1000, 3.5119206290796456
1000, 3.824990737962584
1000, 4.370611084806905
1000, 3.9970343058237585
1000, 4.35689775266358
1000, 4.302603697963227
1000, 3.892331120437567
1000, 3.7118439994539436
1000, 4.588513909472638
1000, 4.10462968984945
1000, 4.312792966379553
1000, 4.246208327846415
1000, 4.849223578041668
1000, 4.048339408021572
1000, 4.889126729976599
1000, 4.10336992571317
1000, 4.591626271418257
1000, 4.0026574090564635
1000, 4.1580682760276195
1000, 3.831796325475557
1000, 4.207675186899649
1000, 4.710879417517888
1000, 4.049921473287899
1000, 4.050695128418656
1000, 4.241017948877902
1000, 4.357111868990018
1000, 5.050029976921521
1000, 5.442810072380792
1000, 3.614444806686462
1000, 4.395882282012149
1000, 3.8631019603855776
1000, 4.9775048408925215
1000, 5.301356897392558
1000, 4.015789054547318
1000, 4.169086784121796
5000, 4.0762474902686945
5000, 4.012984391925398
5000, 4.2948256751910385
5000, 4.285347318280142
5000, 4.455341904424452
5000, 3.865440058059092
5000, 3.912061083326998
